Kraken_ID,dicyclopentediene/ mol%,5-ethylidene-2-norbornene/ mol%,dihydrofuran/ mol%,T_max,Front_rate_mm/s,FROMP_worked,CAS,SMILES,Name
2059,30,70,0,113.37,1.60,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,30,70,0,110.01,1.66,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,30,70,10,,1.09,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,30,70,10,,1.19,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,30,70,10,,1.24,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,40,60,0,123.08,1.41,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,40,60,0,115.42,1.54,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,40,60,0,101.39,1.48,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,40,60,10,,0.89,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,40,60,10,,0.87,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,40,60,10,,0.94,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,50,50,0,111.40,1.39,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,50,50,0,110.94,1.57,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,50,50,0,109.88,0.90,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,50,50,10,,0.66,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,50,50,10,,0.72,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,50,50,10,,0.71,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,60,40,0,117.21,1.06,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,60,40,0,120.53,1.11,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,60,40,0,111.75,1.28,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,60,40,10,,0.39,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,60,40,10,,0.55,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,60,40,10,,0.48,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,70,30,0,109.09,1.05,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,70,30,0,112.95,1.05,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,70,30,0,108.98,1.10,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,70,30,10,,0.37,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,70,30,10,,0.34,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,70,30,10,,0.42,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,80,20,0,,0.92,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,80,20,0,106.02,1.12,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,80,20,10,120.41,,FALSE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,80,20,10,109.36,,FALSE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,80,20,10,120.93,,FALSE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,95,5,0,,0.72,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,95,5,0,93.57,0.91,TRUE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,95,5,10,140.45,,FALSE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,95,5,10,,,FALSE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2059,95,5,10,,,FALSE,864529-88-4,Cc(c1)c(OP(Oc2c3c4ccccc4cc2C)N(C)C)c3c5c1cccc5,"(11bR)-N,N,2,6-Tetramethyldinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,0,100,0,109.02,2.16,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,0,100,0,98.14,2.26,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,0,100,0,77.92,2.09,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,0,100,10,83.54,2.28,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,0,100,10,85.06,2.51,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,0,100,10,62.15,2.30,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,20,80,0,115.45,1.48,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,20,80,0,116.44,1.73,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,20,80,0,100.06,1.66,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,20,80,10,86.48,1.07,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,20,80,10,76.10,1.34,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,20,80,10,99.51,1.39,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,30,70,0,99.35,1.37,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,30,70,0,125.46,1.49,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,30,70,0,123.03,1.57,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,30,70,10,123.59,0.68,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,30,70,10,115.82,1.14,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,30,70,10,36.73,1.17,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,40,60,0,109.04,1.19,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,40,60,0,117.79,1.32,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,40,60,0,121.65,1.39,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,40,60,10,111.18,0.85,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,40,60,10,91.59,1.04,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,40,60,10,96.95,1.07,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,50,50,0,98.24,1.07,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,50,50,0,119.70,1.19,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,50,50,0,109.78,1.16,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,50,50,10,92.90,0.73,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,50,50,10,103.21,0.77,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,50,50,10,108.08,0.77,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,60,40,0,127.36,0.62,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,60,40,0,120.40,0.74,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,60,40,0,112.62,0.82,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,60,40,10,82.63,0.50,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,60,40,10,97.66,0.48,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,60,40,10,103.03,0.46,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,70,30,0,30.17,0.97,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,70,30,0,35.63,1.00,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,70,30,0,116.70,0.94,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,70,30,10,99.74,0.47,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,70,30,10,110.46,0.40,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,70,30,10,119.81,0.38,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,80,20,0,112.69,0.58,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,80,20,0,111.03,0.65,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,80,20,0,83.98,0.79,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,80,20,10,105.84,0.23,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,80,20,10,117.82,0.32,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,80,20,10,104.08,0.41,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,95,5,0,112.38,0.56,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,95,5,0,107.55,0.49,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,95,5,0,97.98,0.55,TRUE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
2060,95,5,10,109.30,,FALSE,239113-48-5,CC(C)N(C(C)C)P(Oc1ccc2c(CCCC2)c13)Oc4c3c5c(CCCC5)cc4,"(11bR)-N,N-Diisopropyl-8,9,10,11,12,13,14,15-octahydrodinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin-4-amine"
