NaOH/ mM,formaldehyde/ mM,C4_-H_NaCa_2p,C5_Ca_2p_I1,C5_Ca_2p_I2,C2_Ca_I1,C2_Ca_I2,C6-H2O_Ca_2p_I1,C6-H2O_Ca_2p_I2,C6_Ca_I1,C6_Ca_I2,C6_Ca_I3,C6_Ca_I4,C6_Ca_I5,C6_Ca_I6,C7-O_Ca_2p_I1,C7-O_Ca_2p_I2,C7-O_Ca_2p_I3,C6+H2O_Ca_2p_I1,C6+H2O_Ca_2p_I2,C6+H2O_Ca_2p_I3,C6+H2O_Ca_2p_I4,C7_Ca_2p_I1,C7_Ca_2p_I2,C7_Ca_2p_I3,C7_+H2_Ca_2p_I1,C7_+H2_Ca_2p_I2,C7_+H2_Ca_2p_I3,C7_+H2_Ca_2p_I4,C7_+H2_Ca_2p_I5,C6+2H2O_Ca_2p_I1,C6+2H2O_Ca_2p_I2,C6+2H2O_Ca_2p_I3,C6+2H2O_Ca_2p_I4,C3_Ca_I1,C7+H2O_Ca_2p_I1,C7+H2O_Ca_2p_I2,C7+H2O_Ca_2p_I3,C7+H2O_Ca_2p_I4,C9-O2_Ca_2p_I1,C9-O2_Ca_2p_I2,C9-O2_Ca_2p_I3,C9-O2_Ca_2p_I4,C8_Ca_2p_I1,C8_Ca_2p_I2,C8_Ca_2p_I3,C8_Ca_2p_I4,C8_+H2_Ca_2p_I1,C8_+H2_Ca_2p_I2,C8_+H2_Ca_2p_I3,C7+2H2O_Ca_2p_I1,C7+2H2O_Ca_2p_I2,C7+2H2O_Ca_2p_I3,C9-O_Ca_2p_I1,C9-O_Ca_2p_I2,C9-O_Ca_2p_I3,C9-O_Ca_2p_I4,C8+H2O_Ca_2p_I1,C8+H2O_Ca_2p_I2,C8+H2O_Ca_2p_I3,C8+H2O_Ca_2p_I4,C9_Ca_2p_I1,C9_Ca_2p_I2,C9_Ca_2p_I3,C9_Ca_2p_I4,C4_Ca_I1,C4_Ca_I2,C9+H2O_Ca_2p_I1,C9+H2O_Ca_2p_I2,C9+H2O_Ca_2p_I3,C9+H2O_Ca_2p_I4,C10_Ca_2p_I1,C10_Ca_2p_I2,C10_Ca_2p_I3,C10_Ca_2p_I4,C5_Na_I1,C5_Na_I2,C10+H2O_Ca_2p_I1,C10+H2O_Ca_2p_I2,C10+H2O_Ca_2p_I3,C11_Ca_2p_I1,C11_Ca_2p_I2,C6-H2O_Na_I1,C6-H2O_Na_I2,C6-H2O_Na_I3,C6-H2O_Na_I4,C11+H2O_Ca_2p_I1,C11+H2O_Ca_2p_I2,C11+H2O_Ca_2p_I3,C7-O-H2O_Na_I1,C7-O-H2O_Na_I2,C7-O-H2O_Na_I3,C7-O-H2O_Na_I4,C7-O-H2O_Na_I5,C7-O-H2O_Na_I6,C12_Ca_2p_I1,C12_Ca_2p_I2,C12_Ca_2p_I3,C6_Na_I1,C6_Na_I2,C6_Na_I3,C6_Na_I4,C12+H2O_Ca_2p_I1,C12+H2O_Ca_2p_I2,C12+H2O_Ca_2p_I3,C7_Na_I1,C7_Na_I2,C7_Na_I3,label
10.0266,94.2928,0.000624936,0.001248873,0.000342577,0.003726924,0.000729306,0.005773221,0.000827594,0.056809932,0.013839642,0.001535309,0.001367197,0.001306885,0.000105035,0.009654538,0.001675763,0.000157775,0.006451221,0.004906463,0.000876647,0.000469995,0.027217508,0.005305961,0.000571454,0.001409063,0.00231392,0.000576525,0.000284152,0.000111813,0.00018009,0.000451364,0.000217958,0.000148537,0.002128593,0.002962039,0.004006631,0.000217256,0.000513125,0.000142454,0.000266826,0.000145292,9.17e-05,0.000229046,0.009088311,0.00062795,0.000412363,0.000249549,0.000960937,0.000107713,0.000250848,0.000972263,0.00018699,0.000208,0.001508109,0.001941593,0.000120337,0.000659787,0.002397646,0.001063227,0.000357298,0.009719912,0.041317743,0.069049088,0.025285058,0.002791728,8.21e-05,0.000886321,0.0109656,0.000121177,0.000184649,0.003240475,0.020369684,0.000138804,0.000161004,0.00010416,0.000284501,0.001770709,0.008477172,0.000119597,0.005529513,0.000119152,7.75e-05,8.38e-05,7.89e-05,7.45e-05,0.000563796,0.002323913,9.86e-05,7.01e-05,7.42e-05,9.21e-05,8.72e-05,7.17e-05,5.35e-05,0.000743074,0.002397535,0.000100448,0.000902756,0.004364186,0.002663665,0.000518208,0.000227632,0.000873763,9.64e-05,0.000544303,0.000252936,0.000132404,0
20.322,104.1548,0.00063228,0.001199638,0.000287508,0.001408667,0.000238216,0.005806263,0.000649745,0.052791666,0.011720798,0.001084284,0.000977785,0.001558718,0.000163878,0.009166602,0.001532629,0.000321192,0.006312318,0.004138691,0.00074304,0.000603824,0.024946148,0.005673977,0.000828115,0.001463021,0.002333981,0.000579694,0.000310347,0.000158039,0.000221703,0.000758392,0.000293554,0.000223898,0.000952128,0.003151684,0.005345462,0.000385184,0.000612292,0.000192879,0.000351575,0.000297619,0.000122463,0.000272931,0.008597278,0.002189906,0.000525205,0.000275353,0.001218385,0.000178478,0.000387406,0.001524358,0.000280749,0.000315195,0.001671803,0.003306929,0.000180187,0.000662187,0.00366516,0.002239334,0.000493854,0.005108524,0.02807365,0.078109036,0.017671421,0.000980646,0.000108025,0.001044608,0.014473609,0.000154674,0.000295645,0.004467995,0.025672237,0.000169969,0.000282371,0.000248374,0.001574592,0.003753917,0.008985359,0.000175701,0.007220203,0.000215212,0.000106078,0.000117799,0.000108328,9.52e-05,0.000741468,0.002904577,0.000136917,9.15e-05,0.000114725,0.000145712,0.000118544,9.65e-05,8.83e-05,0.000852675,0.004595536,0.000157204,0.000895693,0.005158979,0.00721279,0.001958184,0.000290106,0.001174617,0.00012859,0.00091486,0.00038799,0.000230895,0
20.0,115.0,0.000617322,0.001141564,0.00028138,0.001477972,0.000253748,0.00565113,0.000637503,0.051849505,0.011604582,0.001098886,0.000895669,0.001451793,0.00014586,0.011355897,0.001914219,0.000340329,0.006110778,0.004048394,0.000736559,0.000537682,0.026710501,0.005968573,0.000798447,0.001688969,0.002589593,0.000649128,0.000339343,0.000159054,0.000210285,0.000707399,0.000282528,0.000214349,0.000987821,0.00324135,0.005396743,0.000386879,0.000585145,0.000186764,0.000398506,0.000302002,0.000130025,0.000271531,0.009267617,0.002412885,0.000509367,0.000301817,0.001391226,0.000173484,0.000364071,0.001533289,0.000271207,0.000287848,0.001815273,0.00353207,0.00017256,0.000693301,0.003788,0.002466245,0.000476514,0.004749649,0.025923538,0.073277116,0.016946769,0.001022895,0.000103596,0.001036033,0.014083748,0.00014936,0.000282668,0.004332338,0.025189931,0.000175394,0.000258502,0.000215646,0.001276683,0.003659129,0.008880685,0.000166037,0.007078027,0.000202338,0.000104412,0.00011628,0.000107164,9.2e-05,0.000743365,0.002819369,0.000136496,8.93e-05,0.000121888,0.000150493,0.000120068,9.84e-05,8.27e-05,0.000847686,0.00426611,0.000148503,0.000823832,0.004659295,0.006765748,0.001930355,0.000286233,0.001132922,0.00012692,0.000828322,0.000377796,0.000216538,0
26.7155,114.813,0.000661384,0.001219683,0.000318845,0.000817369,0.000185919,0.006017835,0.000637422,0.050900028,0.011855988,0.001109689,0.000549998,0.001128783,0.000192965,0.011515001,0.002403783,0.000465525,0.00625172,0.004303302,0.001002303,0.000500541,0.021379228,0.008550674,0.000777616,0.001736187,0.002392171,0.000884527,0.000449872,0.000201667,0.000257274,0.000754272,0.000390684,0.000254097,0.000648651,0.0029214,0.00591779,0.00047853,0.000493724,0.000255648,0.000555377,0.000506485,0.00018671,0.000363837,0.008008505,0.004913235,0.00045578,0.000319418,0.00145739,0.000246838,0.000421496,0.001745406,0.00032818,0.000371399,0.001696927,0.004320869,0.000246529,0.000598646,0.004279456,0.003679185,0.000473375,0.002329086,0.012652037,0.056519311,0.00862717,0.000522553,0.000144436,0.000902634,0.013227559,0.000193343,0.000388723,0.00509034,0.021891153,0.000215959,0.000442715,0.000465168,0.003362413,0.004887157,0.006613593,0.000231292,0.007387931,0.000313662,0.000135566,0.000162264,0.000151664,0.000127317,0.000966383,0.00293063,0.000190705,0.000129003,0.000179934,0.000246135,0.000169921,0.000123319,0.000100801,0.001017383,0.004497312,0.000216474,0.000938834,0.006013958,0.01149085,0.00332539,0.000369715,0.001312288,0.000175928,0.000993086,0.000443084,0.000335674,0
34.6224,120.6377,0.000639757,0.001357238,0.000372004,0.000580075,0.000198642,0.005427527,0.000648918,0.041574905,0.013305649,0.001506897,0.000509377,0.000750043,0.00024876,0.010495403,0.003719986,0.00046933,0.005427506,0.005359195,0.002082147,0.000412094,0.015297605,0.011442637,0.000589543,0.001699957,0.002411165,0.001281168,0.00064574,0.000249826,0.000340352,0.000973547,0.000694454,0.000285106,0.000459901,0.002524076,0.006361127,0.000499698,0.000404053,0.000350983,0.000699212,0.000646,0.000243066,0.000451479,0.007250768,0.006358412,0.000405579,0.00037736,0.001547209,0.00028148,0.000498042,0.00209015,0.00034565,0.000434899,0.00170465,0.004386217,0.000348581,0.000575296,0.004410545,0.004512747,0.000444958,0.001524757,0.006852375,0.035538582,0.004291728,0.000356782,0.000198364,0.000823576,0.009867767,0.00025717,0.000484143,0.005231934,0.014616902,0.000282357,0.000578339,0.000859727,0.006433004,0.004594586,0.003967319,0.000339065,0.006159377,0.000414081,0.000173749,0.000217642,0.0002161,0.000178009,0.001017082,0.002380928,0.000265325,0.00017103,0.000283192,0.000358793,0.000232109,0.000176724,0.000165129,0.001072519,0.00300383,0.000290943,0.001220452,0.007734307,0.015269528,0.004261051,0.000464178,0.001227751,0.000220462,0.001093397,0.000557396,0.000491689,1
40.0,115.0,0.000594564,0.001353499,0.000455652,0.000447395,0.000222694,0.004177236,0.000662878,0.029708994,0.01379451,0.00209373,0.000616093,0.000574994,0.000319041,0.008562839,0.004749089,0.000455808,0.004229084,0.005953603,0.003276527,0.00041791,0.011507415,0.01231572,0.000520421,0.001657772,0.0025897,0.001733546,0.000842442,0.00030703,0.00037366,0.001219895,0.001064669,0.000319329,0.000421334,0.00221609,0.006361118,0.00047239,0.000415824,0.000400591,0.000792261,0.000734641,0.000307736,0.000488103,0.006673616,0.006545366,0.000418014,0.000452219,0.001813267,0.000329313,0.000559441,0.002337051,0.000361025,0.000456787,0.001711889,0.004090861,0.000405133,0.000606539,0.004451658,0.004647808,0.000440815,0.001297904,0.005106098,0.02472151,0.002963558,0.000333693,0.000256699,0.000777937,0.008098179,0.000309695,0.000525308,0.004987444,0.010806042,0.00034558,0.000565213,0.001271205,0.009189378,0.004167454,0.002815609,0.000390971,0.005232598,0.000456809,0.000226578,0.000285928,0.000277546,0.00024211,0.001029133,0.002062589,0.000323891,0.000207601,0.00033884,0.000442374,0.000298265,0.000222952,0.000162389,0.001041672,0.002037474,0.000344656,0.001506102,0.009297172,0.017620955,0.004990298,0.000507999,0.001191036,0.000301225,0.001233539,0.000704325,0.000654349,1
37.1976,107.2237,0.000581357,0.001274943,0.000412622,0.000477248,0.000225784,0.004421324,0.000630039,0.031830942,0.013032792,0.001743943,0.000590593,0.000628545,0.000295853,0.009573034,0.004638296,0.000460992,0.004397965,0.005560487,0.002815287,0.000427688,0.01247203,0.01202586,0.000562296,0.001794053,0.002755973,0.001983274,0.000888466,0.000304583,0.000352085,0.001105094,0.000964093,0.000324776,0.000417908,0.002205869,0.00628993,0.000473984,0.000419379,0.000393272,0.000791436,0.000698481,0.000282396,0.00046343,0.006725938,0.0064504,0.000394261,0.00042332,0.001903747,0.000331923,0.000526384,0.002308732,0.000385249,0.00043676,0.00176692,0.004285046,0.000401388,0.000564665,0.004378427,0.004691775,0.00046539,0.001301137,0.005141839,0.026330212,0.003380559,0.000312966,0.000234685,0.000769704,0.008889305,0.00028215,0.000517025,0.004967179,0.012033997,0.000317011,0.000539123,0.001187143,0.008198153,0.004446028,0.003312653,0.000396115,0.005632735,0.000441106,0.000203099,0.000256226,0.000270775,0.00023663,0.00106303,0.002267385,0.000308944,0.000214485,0.000315397,0.000401597,0.000306371,0.000215394,0.000179747,0.001100656,0.002334223,0.00031409,0.001341523,0.008849452,0.0183159,0.005491691,0.000506171,0.001282162,0.000270314,0.001277558,0.000645238,0.000609723,1
41.3258,87.0752,0.000529404,0.001192502,0.000520926,0.000401474,0.000250417,0.003186153,0.000655645,0.02134227,0.012430879,0.002484962,0.000676662,0.000566637,0.000329473,0.007397658,0.005093856,0.000499116,0.003333315,0.00588879,0.003988405,0.000444031,0.00948024,0.011894852,0.000526442,0.001833074,0.002990764,0.002387465,0.001026145,0.000359078,0.000423153,0.001346576,0.001281596,0.000387084,0.000401166,0.002058471,0.006202559,0.000532605,0.000460344,0.000459137,0.000870889,0.000751557,0.000342251,0.000500212,0.006178537,0.006195819,0.000430777,0.000512247,0.002195744,0.000377645,0.000601128,0.002525278,0.000444031,0.000495906,0.001842934,0.004019418,0.000458918,0.000644186,0.004586962,0.00464645,0.000488274,0.001212613,0.004516945,0.019909561,0.002400591,0.000333541,0.000291261,0.000791972,0.007813818,0.000351347,0.000568819,0.005097574,0.009463126,0.00038028,0.00058647,0.001911768,0.01084012,0.004367374,0.002613037,0.000459424,0.005103353,0.000506827,0.0002573,0.000376825,0.000400636,0.000298635,0.001223588,0.002159023,0.000379328,0.000241298,0.000367633,0.000517188,0.000410218,0.000258071,0.000234007,0.001173997,0.001729277,0.000385416,0.001780124,0.011273698,0.022418538,0.00633066,0.000621691,0.001407245,0.000333555,0.001646832,0.000836881,0.000830514,1
48.708,86.1746,0.000525573,0.001123511,0.000663114,0.000392766,0.000288421,0.002005215,0.00070226,0.012515457,0.010054525,0.003362861,0.000831743,0.000518008,0.000399447,0.005144287,0.004723593,0.000493188,0.00229862,0.00529815,0.005004534,0.00048274,0.006819412,0.010684451,0.000536837,0.001648804,0.002691245,0.002470158,0.001181451,0.000442422,0.000466113,0.001480803,0.001551303,0.000438552,0.000483162,0.001797746,0.005428082,0.000542141,0.000516506,0.000529065,0.000889479,0.000778049,0.000414429,0.000511373,0.005389906,0.005546226,0.000475668,0.000580408,0.002184799,0.000446722,0.000674706,0.00245761,0.000461431,0.000551238,0.001662172,0.003604751,0.000465034,0.000699576,0.004300164,0.004164297,0.000507341,0.001098987,0.003644586,0.013307873,0.001730971,0.000375348,0.000369237,0.000824573,0.005888327,0.000425321,0.000568305,0.004381077,0.006293895,0.000453882,0.000564925,0.002644983,0.014435498,0.003539644,0.001649635,0.000512683,0.003916073,0.000542184,0.000313401,0.000460283,0.000519096,0.000332861,0.001105542,0.001690809,0.000442886,0.000272604,0.000428,0.000545546,0.000479902,0.000291817,0.000289767,0.001117031,0.001118708,0.000461185,0.002330588,0.013455447,0.024289595,0.006702695,0.000671641,0.001233412,0.000423894,0.00169634,0.0010154,0.001033832,1
45.8087,139.9426,0.000561388,0.001302039,0.00055287,0.000440091,0.000245942,0.003246799,0.000693039,0.020716586,0.012384395,0.002701434,0.000744132,0.000512036,0.00031399,0.007468763,0.005434412,0.000462241,0.003057811,0.005809961,0.004240214,0.000422096,0.009006418,0.011855333,0.00048255,0.001849567,0.003055617,0.002790235,0.001197586,0.000337126,0.00042054,0.00130811,0.001349225,0.000363803,0.000440179,0.001871841,0.005712716,0.00045981,0.00040175,0.000491933,0.000937222,0.000787596,0.000362697,0.000508744,0.005870064,0.006238004,0.000401464,0.000524509,0.002121139,0.000375289,0.000561373,0.002172883,0.000372758,0.000509601,0.001810381,0.004049322,0.000428199,0.000584305,0.004066346,0.004416603,0.000404967,0.001069215,0.003945924,0.016574147,0.002139123,0.000347704,0.000341802,0.000720864,0.00582214,0.000359722,0.000449865,0.004031547,0.007396433,0.000368916,0.000493529,0.001513556,0.010660859,0.00299169,0.00177173,0.000403772,0.00395423,0.000436354,0.000268946,0.000322145,0.000372747,0.000291289,0.000837458,0.001467913,0.00035047,0.000231291,0.000332875,0.000392511,0.000370941,0.000243151,0.000217682,0.000888279,0.001210584,0.000346093,0.001550661,0.009188685,0.01525671,0.004291888,0.000476719,0.000872337,0.000345223,0.001085113,0.000726278,0.000692946,1
43.986,145.8833,0.000510724,0.00120315,0.000458471,0.000398674,0.000211073,0.00324114,0.000615259,0.02121423,0.011256055,0.002226906,0.000673749,0.000446627,0.000243797,0.007231497,0.004885192,0.000402047,0.002963227,0.005267772,0.00355937,0.000357597,0.008940948,0.011214273,0.000424095,0.001680958,0.002728973,0.002477307,0.001170372,0.00029028,0.000346702,0.001105804,0.001147601,0.000306456,0.000413684,0.001677261,0.005098762,0.000422588,0.000344724,0.000399886,0.000788899,0.000686248,0.000279572,0.000452998,0.005516435,0.005886928,0.000357514,0.000427302,0.001925802,0.000316128,0.000474289,0.001951484,0.000334385,0.000419632,0.001522575,0.003501919,0.000359171,0.000505188,0.003601662,0.004364339,0.000375757,0.000946867,0.003490093,0.015656379,0.002543306,0.000301485,0.000274959,0.000617606,0.005557753,0.000295017,0.000417937,0.003507494,0.007405441,0.000318883,0.000443796,0.001107573,0.009164375,0.002650092,0.001886288,0.000353741,0.003725955,0.000392727,0.000187462,0.000262738,0.000301462,0.000237043,0.000700068,0.001363184,0.000298293,0.000218201,0.000267817,0.000322112,0.000295879,0.000218867,0.000197432,0.00075968,0.001214763,0.000305408,0.001134334,0.007660712,0.01372501,0.004356916,0.000395879,0.00079348,0.00027918,0.000892969,0.000592586,0.000604367,1
16.9889,133.3606,0.000562992,0.001010126,0.000281685,0.00156667,0.00029831,0.005159902,0.000649955,0.04712414,0.010170118,0.001108535,0.00070233,0.001027294,0.000129499,0.01943455,0.003437586,0.000393041,0.004966404,0.003610984,0.000733071,0.000471255,0.027629472,0.006213127,0.000595053,0.002625683,0.00433622,0.001246064,0.000570036,0.000175104,0.000187983,0.000623691,0.000316499,0.000196931,0.001052233,0.003000822,0.005087056,0.000299425,0.000537844,0.000186669,0.000636327,0.00047276,0.000132318,0.000243628,0.008927121,0.002728728,0.000439159,0.000336843,0.002019904,0.000200135,0.000301462,0.0015024,0.000230821,0.000298927,0.002311583,0.005069776,0.000187755,0.000525602,0.003230338,0.003009082,0.000426396,0.002982803,0.016406377,0.054942062,0.018490123,0.001133974,9.92e-05,0.000698747,0.012649031,0.000153685,0.000239184,0.003035788,0.020128038,0.000160591,0.000212662,0.000140806,0.000659336,0.002939622,0.008162591,0.000154396,0.005286811,0.000167967,0.000101227,0.00010321,0.000103498,9.07e-05,0.000508909,0.002409341,0.000129272,9.43e-05,0.000116422,0.000136381,0.000118367,8.55e-05,8.99e-05,0.000590896,0.003297056,0.000138532,0.000466998,0.003116791,0.004532396,0.001628238,0.000221738,0.000847728,0.000126852,0.000546116,0.00026863,0.000189174,0
14.7615,129.7884,0.000537552,0.001031122,0.000291183,0.002062047,0.000361093,0.005020788,0.000670548,0.046890037,0.011192068,0.001131166,0.000898885,0.00120084,0.000127157,0.020149173,0.003378309,0.00038615,0.00531014,0.003696654,0.000727931,0.000517386,0.028295861,0.005806886,0.000651246,0.002661491,0.003908565,0.000971924,0.000404071,0.000159984,0.000181078,0.000632694,0.000285416,0.000196727,0.001192843,0.003072835,0.005032074,0.00031133,0.000549734,0.000171652,0.000640405,0.00034792,0.00012321,0.000238542,0.009069529,0.001779295,0.00043648,0.000362113,0.001856012,0.000163416,0.000317874,0.001429212,0.00023596,0.000297511,0.002540061,0.004575651,0.00016993,0.00059698,0.003237774,0.002047443,0.000410487,0.004702129,0.025052731,0.063630457,0.017521825,0.001423447,9.51e-05,0.000914679,0.014241805,0.000139252,0.000209981,0.003347557,0.021939873,0.000154965,0.000192607,0.000120753,0.000462629,0.003102869,0.008445125,0.000142275,0.005667634,0.000159508,0.000102253,9.06e-05,9.06e-05,9.1e-05,0.000577836,0.002437447,0.000122024,8.36e-05,0.000106924,0.000128066,0.000105481,8.49e-05,8.45e-05,0.00069122,0.002819578,0.000122888,0.000548309,0.003007443,0.003116315,0.000833829,0.000238865,0.000858609,9.91e-05,0.000476251,0.000228321,0.000135759,0
26.6121,83.1423,0.000797355,0.001458879,0.000389135,0.001078626,0.000319878,0.007218028,0.000872132,0.064240779,0.015017003,0.001379094,0.000568002,0.001160239,0.000192418,0.007116068,0.001482956,0.000275945,0.005333639,0.00395466,0.000939191,0.000565926,0.033775127,0.012973038,0.000870456,0.000911964,0.001955056,0.000790178,0.000502505,0.000190156,0.000216705,0.000935515,0.000377141,0.000292114,0.000504664,0.003280822,0.007802964,0.000560628,0.000654636,0.000363364,0.000524264,0.000608503,0.000169767,0.000265003,0.010719171,0.007542989,0.000579394,0.000237789,0.001020814,0.00021505,0.000425473,0.002636703,0.000411885,0.000240783,0.000723876,0.001886626,0.000195499,0.000570859,0.005224043,0.004916107,0.000649239,0.001645776,0.011112794,0.054867618,0.008452126,0.000712373,0.000140111,0.000776341,0.016791194,0.000193549,0.000439505,0.005223945,0.023886564,0.000208618,0.000414538,0.000295344,0.003196137,0.006449174,0.008580768,0.000256416,0.008016868,0.000307271,0.000142621,0.000154357,0.000144474,0.000131386,0.001258238,0.004024346,0.000195704,0.000123387,0.000145781,0.000175969,0.000136537,0.000132693,0.000122057,0.000983457,0.004249451,0.000206486,0.000698621,0.004944803,0.00844428,0.002471863,0.000388521,0.001729843,0.000187342,0.000628131,0.000305885,0.000296662,0
33.1344,71.3902,0.000909716,0.001688378,0.000436636,0.000801787,0.000263521,0.007683181,0.000951428,0.063577145,0.01681111,0.001806402,0.000602705,0.000898282,0.000229246,0.00670082,0.002173261,0.000303247,0.004980287,0.005051415,0.001981818,0.0004909,0.024256209,0.016794079,0.000731987,0.000836141,0.001627731,0.001076263,0.000721133,0.000254333,0.000265364,0.001054831,0.000600703,0.000331008,0.00046756,0.002433839,0.007469527,0.000545342,0.000547243,0.000459698,0.000710647,0.000744707,0.000227892,0.000341316,0.00853344,0.009160265,0.000535181,0.000280784,0.000956099,0.000248571,0.000396669,0.002566673,0.000384632,0.000293923,0.000710557,0.002052335,0.000266475,0.000451912,0.00442093,0.005872093,0.000559544,0.001081322,0.006235566,0.040818897,0.007115607,0.000493424,0.000198796,0.00058709,0.013698903,0.000251579,0.000557981,0.004558969,0.019031268,0.000262818,0.000574827,0.000421995,0.005305145,0.005825331,0.006376105,0.000344445,0.0072764,0.000400725,0.000171404,0.000189219,0.000188916,0.000162497,0.001153234,0.00346725,0.000261446,0.000154204,0.000193102,0.000237487,0.000181123,0.000153971,0.000167115,0.000971137,0.003737896,0.000260694,0.000831782,0.006393421,0.011311678,0.003982509,0.000393061,0.00161122,0.000227859,0.000751215,0.000434222,0.000528513,0
40.6361,79.0029,0.000795571,0.001740241,0.000502786,0.000627819,0.000264917,0.006304957,0.00093034,0.045821236,0.017873233,0.002341205,0.000675079,0.000664003,0.000319611,0.005385228,0.002878415,0.000336815,0.004181489,0.005925724,0.003820479,0.000452833,0.018121081,0.019520479,0.000596189,0.000896497,0.00173076,0.001349371,0.00083299,0.000299005,0.000341406,0.001399428,0.000979998,0.000368775,0.000431237,0.002393056,0.008019375,0.000551061,0.00048615,0.000530759,0.000798774,0.000828539,0.000290954,0.000419401,0.008223372,0.010371252,0.000500288,0.000346352,0.001197571,0.000308385,0.000511069,0.003095418,0.000425838,0.000373842,0.0007975,0.002065285,0.000338886,0.000547702,0.005352022,0.006452212,0.000527982,0.00100305,0.005050144,0.027677609,0.003899444,0.000405893,0.000271779,0.000711405,0.011168171,0.000315924,0.000572073,0.005273323,0.013929388,0.000343046,0.000583519,0.00076744,0.008310075,0.005630346,0.004135621,0.000444724,0.006605351,0.000478828,0.000250333,0.000237385,0.000254173,0.000232128,0.001335104,0.003046179,0.000328394,0.000211494,0.000250146,0.000283814,0.000220189,0.000192985,0.000158738,0.001216435,0.002298962,0.000354303,0.00151223,0.008734482,0.013316907,0.003990869,0.00053568,0.001716081,0.000288826,0.000805383,0.000631532,0.000756117,0
36.4952,97.6635,0.000769846,0.001538821,0.000434215,0.000664049,0.00025187,0.006534083,0.000809153,0.048732754,0.015641366,0.00180269,0.000520686,0.000669805,0.000264671,0.007012216,0.002697452,0.000332886,0.004525102,0.004955302,0.002661386,0.000442766,0.021707997,0.018715621,0.000643787,0.001083157,0.00211989,0.001462156,0.000787518,0.000267352,0.000319719,0.001279162,0.000716062,0.000336405,0.000417594,0.002847383,0.008701995,0.000572901,0.000473687,0.000506345,0.000717063,0.000771174,0.000269829,0.000400449,0.009199959,0.01066467,0.00045747,0.000343707,0.001431628,0.000282638,0.000507705,0.00331147,0.000423719,0.000345421,0.00091715,0.002342668,0.000288687,0.000602015,0.006287304,0.006359255,0.000533608,0.001074992,0.005937308,0.029958371,0.003510611,0.000411829,0.000229941,0.000775051,0.012342591,0.00027731,0.000553344,0.005982681,0.014669955,0.000300298,0.000553065,0.000718097,0.007121312,0.00656243,0.004502737,0.000389536,0.007165988,0.000444672,0.000220497,0.00020665,0.000218416,0.000179225,0.001537389,0.003368773,0.000301066,0.000183627,0.000226358,0.000245666,0.000203002,0.000173978,0.000150165,0.001321627,0.002315428,0.000317542,0.001404796,0.00799394,0.013634033,0.003566077,0.000574066,0.001886258,0.0002599,0.00079655,0.000481949,0.00049542,1
25.8208,102.7348,0.000817238,0.001425373,0.000389369,0.001019376,0.000239861,0.007236103,0.00083217,0.060318561,0.014709289,0.001394808,0.00051069,0.001017187,0.000204018,0.011148286,0.002484717,0.000342213,0.00488629,0.003946581,0.001111177,0.000530151,0.029499831,0.01340454,0.00082132,0.001339481,0.002563103,0.001095582,0.000617101,0.000210905,0.000229831,0.000982986,0.000407167,0.000305722,0.000588677,0.002911375,0.007672783,0.000575084,0.000598755,0.000357434,0.000593389,0.000595709,0.000177336,0.000320311,0.009617043,0.007586294,0.000512632,0.000271696,0.001481686,0.000240161,0.000408393,0.002608116,0.000379217,0.000292982,0.001074418,0.00294164,0.000228172,0.000514672,0.005093552,0.004887304,0.000581416,0.001459124,0.009255747,0.04744209,0.006440531,0.000585565,0.000150436,0.000754417,0.016258103,0.000202255,0.000460667,0.00517432,0.021241541,0.000217056,0.000426166,0.000398658,0.003940891,0.006618594,0.007336988,0.000276344,0.007539975,0.000315157,0.000153057,0.000153965,0.000148217,0.000134786,0.001341478,0.003714303,0.000208267,0.000126453,0.000175005,0.000194575,0.000147881,0.000125875,0.000114061,0.001060695,0.003497058,0.000226415,0.000874943,0.00587174,0.009523984,0.002612433,0.000413138,0.001632623,0.000192769,0.000795935,0.000345818,0.000294962,0
31.2059,111.5432,0.000802222,0.001497576,0.000402477,0.000767188,0.000220847,0.00693125,0.000814236,0.053682086,0.015022356,0.001576711,0.000465851,0.000778369,0.000230862,0.010544503,0.003025244,0.000360465,0.004739524,0.004341394,0.001804817,0.000446993,0.024216178,0.016046517,0.00068867,0.00140371,0.00251537,0.001373166,0.000684571,0.000254696,0.000270246,0.001080819,0.000534526,0.000303863,0.000519888,0.002885697,0.008070718,0.000578557,0.000490491,0.000447897,0.000696245,0.00068423,0.000221829,0.000356975,0.009113696,0.009025001,0.000449102,0.000320595,0.001663888,0.000275961,0.000482564,0.002880773,0.000399003,0.000348952,0.001100318,0.002879109,0.000266195,0.000560172,0.005721752,0.005411691,0.000502951,0.001299158,0.007088052,0.036244695,0.003965569,0.000433055,0.000186688,0.000790789,0.01331889,0.000246002,0.000497796,0.006068751,0.016528144,0.000271623,0.000481473,0.000616534,0.005676582,0.006666207,0.005069357,0.000325682,0.007214165,0.000370446,0.00016897,0.000193389,0.000179339,0.000159188,0.001532102,0.00333095,0.000247489,0.00014544,0.000214984,0.000249275,0.000184057,0.000159413,0.00015983,0.001276708,0.002603089,0.000270254,0.001198295,0.007380445,0.012113506,0.002834328,0.00052555,0.001743512,0.000214426,0.000828742,0.000429439,0.000347878,1
